,ID,Date,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Year,Week,Month,WeekDay,Dead_hour,Rush_hour,day_night,Humidity_high,Temperature_high,Weather_bad,Ideal,Humidex,Visibility_cat,Rain_cat,Snow_cat,Weather_State,Date_tmp,Prev Month y,Visibility_dist,Weather_stat&visb_dist,Weather&visb,Sky_State,Temp_State,GBL_Forecast,Temperature lag1,Rainfall lag1,Visibility  lag1,Wind speed lag1,Weather_State lag1,Humidity lag1,Rush_hour lag1,Dead_hour lag1,Ideal lag1,Dew point temperature(C) lag1,y
1500,7260,2018-06-21,12,26.4,46,1.4,1103,13.8,3.26,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.0,1,0,0,1,1,29.649161922375963,3,0,0,21,2018-06,1019.4145833333333,4,84,147.12156940432357,1,3,3,27.3,0.0,1921.0,3.4,21.0,33.0,0.006737946999085467,0.0,0.0,9.6,1119.7500101725261
1501,7261,2018-06-21,13,27.3,33,3.4,1921,9.6,3.42,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.006737946999085467,1,0,0,1,0,28.395894867845634,5,0,0,21,2018-06,1019.4145833333333,4,84,158.77262441813969,1,3,3,28.0,0.0,1833.0,2.6,21.0,39.0,0.01831563888873418,0.0,1.0,12.7,1187.9166870117188
1502,7262,2018-06-21,14,28.0,39,2.6,1833,12.7,3.14,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.01831563888873418,1,0,0,1,1,30.632138712197325,5,0,0,21,2018-06,1019.4145833333333,4,84,157.7878942046338,1,3,3,28.3,0.0,1619.0,3.2,21.0,40.0,0.049787068367863944,0.0,0.0,13.4,1166.5
1503,7263,2018-06-21,15,28.3,40,3.2,1619,13.4,2.96,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.049787068367863944,1,0,0,1,0,31.320139763554998,5,0,0,21,2018-06,1019.4145833333333,4,84,155.18084302723034,1,3,3,28.5,0.0,1622.0,3.1,21.0,42.0,0.1353352832366127,0.0,0.0,14.3,1296.9166870117188
1504,7264,2018-06-21,16,28.5,42,3.1,1622,14.3,2.62,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.1353352832366127,1,0,0,1,0,32.04312108969709,5,0,0,21,2018-06,1019.4145833333333,4,84,155.21971992818254,1,3,3,28.4,0.0,1715.0,3.3,21.0,43.0,0.36787944117144233,0.0,0.0,14.6,1524.1666666666667
1505,7265,2018-06-21,17,28.4,43,3.3,1715,14.6,2.04,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.36787944117144233,1,0,0,1,0,32.123678357637154,5,0,0,21,2018-06,1019.4145833333333,4,84,156.39053555160083,1,3,3,27.8,0.0,1933.0,3.0,22.0,43.0,1.0,0.0,0.0,14.0,2141.8333333333335
1506,7266,2018-06-21,18,27.8,43,3.0,1933,14.0,1.35,0.0,0.0,2,0,1,2018,25,6,3,0.0,1.0,1,0,0,0,0,31.16571083955856,5,0,0,22,2018-06,1019.4145833333333,4,88,166.47022654258328,5,3,15,26.9,0.0,2000.0,2.4,24.0,42.0,0.36787944117144233,0.0,1.0,12.8,3305.416748046875
1507,7267,2018-06-21,19,26.9,42,2.4,2000,12.8,0.62,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.36787944117144233,0,0,0,0,1,29.58658804922023,5,0,0,24,2018-06,1019.4145833333333,5,120,182.42165902900996,5,3,15,25.1,0.0,1779.0,2.3,24.0,55.0,0.1353352832366127,0.0,1.0,15.4,2692.666666666667
1508,7268,2018-06-21,20,25.1,55,2.3,1779,15.4,0.08,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.1353352832366127,0,0,0,0,1,29.32092212973354,5,0,0,24,2018-06,1019.4145833333333,4,96,179.61136050398005,5,3,15,23.8,0.0,1455.0,1.5,19.0,63.0,0.049787068367863944,0.0,1.0,16.3,2317.3333740234375
1509,7269,2018-06-21,21,23.8,63,1.5,1455,16.3,0.0,0.0,0.0,2,0,1,2018,25,6,3,0.0,0.049787068367863944,0,0,0,0,1,28.608666269552838,5,0,0,19,2018-06,1019.4145833333333,4,76,138.37246241250628,5,1,5,22.8,0.0,1042.0,2.1,19.0,67.0,0.01831563888873418,1.522997974471263e-08,1.0,16.3,2105.666707356771
1510,7270,2018-06-21,22,22.8,67,2.1,1042,16.3,0.0,0.0,0.0,2,0,1,2018,25,6,3,1.522997974471263e-08,0.01831563888873418,0,0,0,0,1,27.608666269552838,3,0,0,19,2018-06,1019.4145833333333,4,76,132.02904722395294,5,1,5,21.9,0.0,1188.0,2.6,19.0,59.0,0.006737946999085467,5.602796437537268e-09,1.0,13.5,1998.2500203450522
1511,7271,2018-06-21,23,21.9,59,2.6,1188,13.5,0.0,0.0,0.0,2,0,1,2018,25,6,3,5.602796437537268e-09,0.006737946999085467,0,0,0,0,1,24.976890203170523,4,0,0,19,2018-06,1019.4145833333333,4,76,134.52050349852922,5,1,5,20.7,0.0,885.0,1.9,19.0,67.0,0.0,0.01831563888873418,1.0,14.3,1384.8333333333335
1512,7272,2018-06-22,0,20.7,67,1.9,885,14.3,0.0,0.0,0.0,2,0,1,2018,25,6,4,0.01831563888873418,0.0,0,0,0,0,1,24.243121089697084,3,0,0,19,2018-06,1019.4145833333333,3,57,128.92616525515066,2,1,2,20.2,0.0,525.0,1.4,19.0,75.0,0.0,0.049787068367863944,1.0,15.6,1029.5
1513,7273,2018-06-22,1,20.2,75,1.4,525,15.6,0.0,0.0,0.0,2,0,1,2018,25,6,4,0.049787068367863944,0.0,0,1,0,1,1,24.548894310721437,2,0,0,19,2018-06,1019.4145833333333,3,57,119.00456698924084,2,1,2,19.8,0.0,370.0,1.5,19.0,80.0,0.0,0.1353352832366127,1.0,16.2,881.0833536783855
1514,7274,2018-06-22,2,19.8,80,1.5,370,16.2,0.0,0.0,0.0,2,0,1,2018,25,6,4,0.1353352832366127,0.0,0,1,0,1,1,24.541838811728923,1,0,0,19,2018-06,1019.4145833333333,2,38,112.35655710712713,5,1,5,19.3,0.0,345.0,1.6,19.0,85.0,0.0,0.36787944117144233,1.0,16.7,547.1666717529297
1515,7275,2018-06-22,3,19.3,85,1.6,345,16.7,0.0,0.0,0.0,2,0,1,2018,25,6,4,0.36787944117144233,0.0,0,1,0,1,1,24.37986654281753,1,0,0,19,2018-06,1019.4145833333333,2,38,111.02734392359585,5,1,5,19.1,0.0,322.0,1.4,19.0,86.0,0.0,1.0,1.0,16.6,366.1666717529297
1516,7276,2018-06-22,4,19.1,86,1.4,322,16.6,0.0,0.0,0.0,2,0,1,2018,25,6,4,1.0,0.0,0,1,0,1,1,24.111478978884588,1,0,0,19,2018-06,1019.4145833333333,2,38,109.71647936534376,5,1,5,18.6,0.0,384.0,1.0,19.0,85.0,0.0,0.36787944117144233,1.0,16.0,238.25000508626303
1517,7277,2018-06-22,5,18.6,85,1.0,384,16.0,0.0,0.0,0.0,2,0,1,2018,25,6,4,0.36787944117144233,0.0,0,1,0,1,1,23.209337363372605,1,0,0,19,2018-06,1019.4145833333333,2,38,113.06220849916681,5,1,5,18.2,0.0,448.0,0.6,18.0,83.0,0.1353352832366127,0.0,1.0,15.2,278.9166717529297
1518,7278,2018-06-22,6,18.2,83,0.6,448,15.2,0.06,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.1353352832366127,1,1,0,1,1,22.29442934458951,1,0,0,18,2018-06,1019.4145833333333,3,54,109.88627818346973,2,1,2,18.8,0.0,814.0,1.1,18.0,66.0,0.36787944117144233,0.0,1.0,12.3,742.0000203450521
1519,7279,2018-06-22,7,18.8,66,1.1,814,12.3,0.46,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.36787944117144233,1,0,0,0,1,21.21754443941183,3,0,0,18,2018-06,1019.4145833333333,3,54,120.63528658804572,2,1,2,21.9,0.0,771.0,1.2,16.0,58.0,1.0,0.0,1.0,13.2,1452.916707356771
1520,7280,2018-06-22,8,21.9,58,1.2,771,13.2,1.29,0.0,0.0,2,0,1,2018,25,6,4,0.0,1.0,1,0,0,0,1,24.807638712820246,3,0,0,16,2018-06,1019.4145833333333,3,48,106.36301397701327,2,1,2,24.2,0.0,822.0,1.2,16.0,47.0,0.36787944117144233,0.0,1.0,12.1,2217.0
1521,7281,2018-06-22,9,24.2,47,1.2,822,12.1,1.94,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.36787944117144233,1,0,0,1,1,26.51214598440572,3,0,0,16,2018-06,1019.4145833333333,3,48,107.38784632089887,2,1,2,26.3,0.0,1792.0,0.9,21.0,34.0,0.1353352832366127,0.0,1.0,9.1,1404.3333536783855
1522,7282,2018-06-22,10,26.3,34,0.9,1792,9.1,2.57,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.1353352832366127,1,0,0,1,1,27.17391214278492,5,0,0,21,2018-06,1019.4145833333333,4,84,157.31283946423238,1,3,3,28.1,0.0,1608.0,1.3,21.0,35.0,0.0,0.0,1.0,11.1,935.2500203450521
1523,7283,2018-06-22,11,28.1,35,1.3,1608,11.1,3.02,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.0,1,0,0,1,1,29.90362086819034,5,0,0,21,2018-06,1019.4145833333333,4,84,155.03767544451716,1,3,3,29.8,0.0,1777.0,1.3,21.0,28.0,0.0,0.0,1.0,9.3,1003.2500101725261
1524,7284,2018-06-22,12,29.8,28,1.3,1777,9.3,3.21,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.0,1,0,0,1,1,30.761896087269662,5,0,0,21,2018-06,1019.4145833333333,4,84,157.13631839124767,1,3,3,30.6,0.0,1792.0,1.2,21.0,26.0,0.006737946999085467,0.0,0.0,8.9,1076.4166768391929
1525,7285,2018-06-22,13,30.6,26,1.2,1792,8.9,3.17,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.006737946999085467,1,0,0,1,0,31.386993701717774,5,0,0,21,2018-06,1019.4145833333333,4,84,157.31283946423238,1,3,3,31.6,0.0,1780.0,2.3,21.0,25.0,0.01831563888873418,0.0,0.0,9.1,981.1666666666667
1526,7286,2018-06-22,14,31.6,25,2.3,1780,9.1,3.21,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.01831563888873418,1,0,0,1,0,32.47391214278492,5,0,0,21,2018-06,1019.4145833333333,4,84,157.17174150900874,1,3,3,31.9,0.0,1977.0,1.8,21.0,23.0,0.049787068367863944,0.0,0.0,8.1,1010.1666870117188
1527,7287,2018-06-22,15,31.9,23,1.8,1977,8.1,2.57,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.049787068367863944,1,0,0,1,0,32.34974984649779,5,0,0,21,2018-06,1019.4145833333333,4,84,159.37605228658296,1,3,3,30.8,0.0,1246.0,3.8,21.0,31.0,0.1353352832366127,0.0,0.0,11.7,1202.7500203450522
1528,7288,2018-06-22,16,30.8,31,3.8,1246,11.7,2.17,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.1353352832366127,1,0,0,1,0,32.90508105113121,4,0,0,21,2018-06,1019.4145833333333,4,84,149.68156768629538,1,3,3,30.4,0.0,1834.0,2.9,22.0,28.0,0.36787944117144233,0.0,0.0,9.8,1482.2500101725261
1529,7289,2018-06-22,17,30.4,28,2.9,1834,9.8,1.9,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.36787944117144233,1,0,0,1,0,31.58659283160245,5,0,0,22,2018-06,1019.4145833333333,4,88,165.31360236196102,1,3,3,29.3,0.0,1977.0,3.4,22.0,27.0,1.0,0.0,0.0,8.3,2188.666707356771
1530,7290,2018-06-22,18,29.3,27,3.4,1977,8.3,1.24,0.0,0.0,2,0,1,2018,25,6,4,0.0,1.0,1,0,0,0,0,29.83251858173733,5,0,0,22,2018-06,1019.4145833333333,4,88,166.96538810975358,5,3,15,27.1,0.0,2000.0,3.5,24.0,32.0,0.36787944117144233,0.0,0.0,8.9,3301.5833740234375
1531,7291,2018-06-22,19,27.1,32,3.5,2000,8.9,0.52,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.36787944117144233,0,0,0,0,0,27.886993701717774,5,0,0,24,2018-06,1019.4145833333333,5,120,182.42165902900996,5,3,15,25.4,0.0,2000.0,2.5,24.0,31.0,0.1353352832366127,0.0,1.0,7.0,2750.3333536783857
1532,7292,2018-06-22,20,25.4,31,2.5,2000,7.0,0.07,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.1353352832366127,0,0,0,0,1,25.41228497156892,5,0,0,24,2018-06,1019.4145833333333,5,120,182.42165902900996,5,3,15,24.2,0.0,2000.0,1.5,19.0,32.0,0.049787068367863944,0.0,1.0,6.4,2366.416707356771
1533,7293,2018-06-22,21,24.2,32,1.5,2000,6.4,0.0,0.0,0.0,2,0,1,2018,25,6,4,0.0,0.049787068367863944,0,0,0,0,1,23.98591168208278,5,0,0,19,2018-06,1019.4145833333333,5,95,144.41714673129957,5,1,5,23.3,0.0,2000.0,1.1,19.0,32.0,0.01831563888873418,1.522997974471263e-08,1.0,5.6,2240.25
1534,7294,2018-06-22,22,23.3,32,1.1,2000,5.6,0.0,0.0,0.0,2,0,1,2018,25,6,4,1.522997974471263e-08,0.01831563888873418,0,0,0,0,1,22.79692786159943,5,0,0,19,2018-06,1019.4145833333333,5,95,144.41714673129957,5,1,5,22.9,0.0,1810.0,1.1,19.0,34.0,0.006737946999085467,5.602796437537268e-09,1.0,6.1,2057.1666870117188
1535,7295,2018-06-22,23,22.9,34,1.1,1810,6.1,0.0,0.0,0.0,2,0,1,2018,25,6,4,5.602796437537268e-09,0.006737946999085467,0,0,0,0,1,22.575850262069853,5,0,0,19,2018-06,1019.4145833333333,4,76,142.52056036093754,5,1,5,22.7,0.0,2000.0,1.5,19.0,36.0,0.0,0.01831563888873418,1.0,6.8,1540.5833536783855
1536,7296,2018-06-23,0,22.7,36,1.5,2000,6.8,0.0,0.0,0.0,2,0,1,2018,25,6,5,0.01831563888873418,0.0,0,0,0,0,1,22.63588938617537,5,0,0,19,2018-06,1019.4145833333333,5,95,144.41714673129957,5,1,5,22.5,0.0,2000.0,1.1,19.0,39.0,0.0,0.049787068367863944,1.0,7.8,1209.25
1537,7297,2018-06-23,1,22.5,39,1.1,2000,7.8,0.0,0.0,0.0,2,0,1,2018,25,6,5,0.049787068367863944,0.0,0,0,0,0,1,22.827486836704217,5,0,0,19,2018-06,1019.4145833333333,5,95,144.41714673129957,5,1,5,22.3,0.0,2000.0,1.8,19.0,37.0,0.0,0.1353352832366127,1.0,6.8,993.75
1538,7298,2018-06-23,2,22.3,37,1.8,2000,6.8,0.0,0.0,0.0,2,0,1,2018,25,6,5,0.1353352832366127,0.0,0,0,0,0,1,22.235889386175373,5,0,0,19,2018-06,1019.4145833333333,5,95,144.41714673129957,5,1,5,22.0,0.0,1891.0,0.2,19.0,42.0,0.0,0.36787944117144233,1.0,8.4,763.0000101725261
1539,7299,2018-06-23,3,22.0,42,0.2,1891,8.4,0.0,0.0,0.0,2,0,1,2018,25,6,5,0.36787944117144233,0.0,0,0,0,0,1,22.574285056395908,5,0,0,19,2018-06,1019.4145833333333,4,76,143.35236030451068,5,1,5,21.6,0.0,1985.0,0.4,19.0,47.0,0.0,1.0,1.0,9.7,545.5833435058594
1540,7300,2018-06-23,4,21.6,47,0.4,1985,9.7,0.0,0.0,0.0,2,0,1,2018,25,6,5,1.0,0.0,0,0,0,0,1,22.741106334984863,5,0,0,19,2018-06,1019.4145833333333,4,76,144.27410966930452,5,1,5,21.1,0.0,2000.0,0.3,19.0,48.0,0.0,0.36787944117144233,1.0,9.6,345.5833384195964
1541,7301,2018-06-23,5,21.1,48,0.3,2000,9.6,0.0,0.0,0.0,2,0,1,2018,25,6,5,0.36787944117144233,0.0,0,0,0,0,1,22.195894867845634,5,0,0,19,2018-06,1019.4145833333333,5,95,144.41714673129957,5,1,5,21.0,0.0,2000.0,0.6,18.0,48.0,0.1353352832366127,0.0,1.0,9.5,273.83333333333337
1542,7302,2018-06-23,6,21.0,48,0.6,2000,9.5,0.01,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.1353352832366127,1,0,0,0,1,22.05095697129928,5,0,0,18,2018-06,1019.4145833333333,5,90,136.81624427175748,1,1,1,21.3,0.0,1911.0,0.5,18.0,44.0,0.36787944117144233,0.0,1.0,8.5,455.0833384195964
1543,7303,2018-06-23,7,21.3,44,0.5,1911,8.5,0.2,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.36787944117144233,1,0,0,0,1,21.91630810073705,5,0,0,18,2018-06,1019.4145833333333,4,72,135.99687499632492,1,1,1,22.6,0.0,1887.0,0.7,17.0,42.0,1.0,0.0,1.0,9.0,641.5833384195964
1544,7304,2018-06-23,8,22.6,42,0.7,1887,9.0,0.62,0.0,0.0,2,0,1,2018,25,6,5,0.0,1.0,1,0,0,0,1,23.430320445040838,5,0,0,17,2018-06,1019.4145833333333,4,68,128.22664027126535,1,1,1,24.3,0.0,1939.0,1.1,16.0,37.0,0.36787944117144233,0.0,1.0,8.6,915.7500101725261
1545,7305,2018-06-23,9,24.3,37,1.1,1939,8.6,1.31,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.36787944117144233,1,0,0,0,1,24.958589096359056,5,0,0,16,2018-06,1019.4145833333333,4,64,121.11884248388243,5,1,5,25.8,0.0,1900.0,1.5,22.0,35.0,0.1353352832366127,0.0,1.0,9.1,1101.75
1546,7306,2018-06-23,10,25.8,35,1.5,1900,9.1,1.66,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.1353352832366127,1,0,0,1,1,26.67391214278492,5,0,0,22,2018-06,1019.4145833333333,4,88,166.0914016333997,1,3,3,27.5,0.0,1841.0,1.9,21.0,31.0,0.0,0.0,1.0,8.8,1053.75
1547,7307,2018-06-23,11,27.5,31,1.9,1841,8.8,2.7,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.0,1,0,0,1,1,28.243930499423946,5,0,0,21,2018-06,1019.4145833333333,4,84,157.87934780589464,1,3,3,28.4,0.0,1849.0,2.7,21.0,31.0,0.0,0.0,1.0,9.6,1198.5833435058594
1548,7308,2018-06-23,12,28.4,31,2.7,1849,9.6,2.93,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.0,1,0,0,1,1,29.49589486784563,5,0,0,21,2018-06,1019.4145833333333,4,84,157.97040485912962,1,3,3,27.9,0.0,1649.0,3.9,21.0,41.0,0.006737946999085467,0.0,0.0,13.4,1388.9166666666667
1549,7309,2018-06-23,13,27.9,41,3.9,1649,13.4,2.08,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.006737946999085467,1,0,0,1,0,30.920139763554996,5,0,0,21,2018-06,1019.4145833333333,4,84,155.56641077375158,1,3,3,28.0,0.0,1401.0,3.6,21.0,46.0,0.01831563888873418,0.0,0.0,15.2,1364.1666666666667
1550,7310,2018-06-23,14,28.0,46,3.6,1401,15.2,2.88,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.01831563888873418,1,0,0,1,0,32.094429344589514,5,0,0,21,2018-06,1019.4145833333333,4,84,152.14377247307715,1,3,3,28.4,0.0,1337.0,3.1,21.0,43.0,0.049787068367863944,0.0,0.0,14.6,1413.1666666666667
1551,7311,2018-06-23,15,28.4,43,3.1,1337,14.6,2.65,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.049787068367863944,1,0,0,1,0,32.123678357637154,4,0,0,21,2018-06,1019.4145833333333,4,84,151.1618551191408,1,3,3,28.3,0.0,1232.0,3.1,21.0,48.0,0.1353352832366127,0.0,0.0,16.2,1556.9166870117188
1552,7312,2018-06-23,16,28.3,48,3.1,1232,16.2,2.41,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.1353352832366127,1,0,0,1,0,33.04183881172892,4,0,0,21,2018-06,1019.4145833333333,4,84,149.44427702596275,1,3,3,28.1,0.0,1117.0,3.2,22.0,49.0,0.36787944117144233,0.0,0.0,16.3,1765.0000406901042
1553,7313,2018-06-23,17,28.1,49,3.2,1117,16.3,1.62,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.36787944117144233,1,0,0,1,0,32.90866626955284,3,0,0,22,2018-06,1019.4145833333333,4,88,154.40483957952242,1,3,3,26.3,0.0,1119.0,3.2,25.0,55.0,1.0,0.0,0.0,16.5,2090.1666870117188
1554,7314,2018-06-23,18,26.3,55,3.2,1119,16.5,0.64,0.0,0.0,2,0,1,2018,25,6,5,0.0,1.0,1,0,0,0,0,31.243484392642298,3,0,0,25,2018-06,1019.4145833333333,4,100,175.50476770779812,1,3,3,25.7,0.0,1083.0,2.8,24.0,59.0,0.36787944117144233,0.0,0.0,17.0,2142.5000203450522
1555,7315,2018-06-23,19,25.7,59,2.8,1083,17.0,0.38,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.36787944117144233,0,0,0,0,0,30.987406956772226,3,0,0,24,2018-06,1019.4145833333333,4,96,167.69976592802377,5,3,15,24.6,0.0,1018.0,2.1,19.0,65.0,0.1353352832366127,0.0,1.0,17.5,2190.5833536783857
1556,7316,2018-06-23,20,24.6,65,2.1,1018,17.5,0.1,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.1353352832366127,0,0,0,0,1,30.24135379190286,3,0,0,19,2018-06,1019.4145833333333,4,76,131.5863087450989,5,1,5,23.8,0.0,694.0,2.2,19.0,68.0,0.049787068367863944,0.0,1.0,17.5,1987.916707356771
1557,7317,2018-06-23,21,23.8,68,2.2,694,17.5,0.0,0.0,0.0,2,0,1,2018,25,6,5,0.0,0.049787068367863944,0,0,0,0,1,29.44135379190286,3,0,0,19,2018-06,1019.4145833333333,3,57,124.3069672496293,2,1,2,23.0,0.0,473.0,2.4,19.0,74.0,0.01831563888873418,1.522997974471263e-08,1.0,18.1,1787.0000406901042
1558,7318,2018-06-23,22,23.0,74,2.4,473,18.1,0.0,0.0,0.0,2,0,1,2018,25,6,5,1.522997974471263e-08,0.01831563888873418,0,1,0,1,1,29.079680109058224,2,0,0,19,2018-06,1019.4145833333333,3,57,117.02281238134672,2,1,2,22.5,0.0,396.0,2.7,19.0,77.0,0.006737946999085467,5.602796437537268e-09,1.0,18.2,1710.416707356771
1559,7319,2018-06-23,23,22.5,77,2.7,396,18.2,0.0,0.0,0.0,2,0,1,2018,25,6,5,5.602796437537268e-09,0.006737946999085467,0,1,0,1,1,28.654204867902074,1,0,0,19,2018-06,1019.4145833333333,2,38,113.64687001383513,5,1,5,22.0,0.0,374.0,1.6,19.0,81.0,0.0,0.01831563888873418,1.0,18.5,1222.6666768391929
1560,7320,2018-06-24,0,22.0,81,1.6,374,18.5,0.0,0.0,0.0,2,0,1,2018,25,6,6,0.01831563888873418,0.0,0,1,0,1,1,28.38034186307062,1,0,0,19,2018-06,1019.4145833333333,2,38,112.56086015087611,5,1,5,21.5,0.0,345.0,1.3,19.0,83.0,0.0,0.049787068367863944,1.0,18.4,1079.5833536783855
1561,7321,2018-06-24,1,21.5,83,1.3,345,18.4,0.0,0.0,0.0,2,0,1,2018,25,6,6,0.049787068367863944,0.0,0,1,0,1,1,27.804533621061836,1,0,0,19,2018-06,1019.4145833333333,2,38,111.02734392359585,5,1,5,20.9,0.0,222.0,1.8,19.0,87.0,0.0,0.1353352832366127,1.0,18.6,812.0833536783855
1562,7322,2018-06-24,2,20.9,87,1.8,222,18.6,0.0,0.0,0.0,2,0,1,2018,25,6,6,0.1353352832366127,0.0,0,1,0,1,1,27.356582195309088,0,0,0,19,2018-06,1019.4145833333333,2,38,102.65087025557331,5,1,5,20.6,0.0,194.0,0.8,19.0,91.0,0.0,0.36787944117144233,1.0,19.0,489.33333333333337
1563,7323,2018-06-24,3,20.6,91,0.8,194,19.0,0.0,0.0,0.0,2,0,1,2018,25,6,6,0.36787944117144233,0.0,0,1,0,1,1,27.365907483395084,0,0,0,19,2018-06,1019.4145833333333,2,38,100.08930502220323,5,1,5,20.5,0.0,223.0,0.8,19.0,90.0,0.0,1.0,1.0,18.7,334.6666717529297
1564,7324,2018-06-24,4,20.5,90,0.8,223,18.7,0.0,0.0,0.0,2,0,1,2018,25,6,6,1.0,0.0,0,1,0,1,1,27.03325676389048,0,0,0,19,2018-06,1019.4145833333333,2,38,102.73626365774226,5,1,5,20.3,0.0,251.0,1.0,19.0,87.0,0.0,0.36787944117144233,1.0,18.0,234.58333841959637
1565,7325,2018-06-24,5,20.3,87,1.0,251,18.0,0.0,0.0,0.0,2,0,1,2018,25,6,6,0.36787944117144233,0.0,0,1,0,1,1,26.305578944999837,1,0,0,19,2018-06,1019.4145833333333,2,38,104.98360584350388,5,1,5,20.2,0.0,255.0,2.0,18.0,87.0,0.1353352832366127,0.0,1.0,17.9,175.58333333333334
1566,7326,2018-06-24,6,20.2,87,2.0,255,17.9,0.01,0.0,0.0,2,0,1,2018,25,6,6,0.0,0.1353352832366127,1,1,0,1,1,26.13189927397198,1,0,0,18,2018-06,1019.4145833333333,2,36,99.74274381285167,1,1,1,20.5,0.0,338.0,0.8,18.0,82.0,0.36787944117144233,0.0,1.0,17.3,290.6666717529297
1567,7327,2018-06-24,7,20.5,82,0.8,338,17.3,0.16,0.0,0.0,2,0,1,2018,25,6,6,0.0,0.36787944117144233,1,1,0,1,1,25.998556006321685,1,0,0,18,2018-06,1019.4145833333333,2,36,104.81482611869434,1,1,1,21.3,0.0,351.0,0.7,17.0,78.0,1.0,0.0,1.0,17.3,438.5833384195964
1568,7328,2018-06-24,8,21.3,78,0.7,351,17.3,0.51,0.0,0.0,2,0,1,2018,25,6,6,0.0,1.0,1,1,0,1,1,26.79855600632169,1,0,0,17,2018-06,1019.4145833333333,2,34,99.63336579891971,1,1,1,23.1,0.0,482.0,1.9,16.0,68.0,0.36787944117144233,0.0,1.0,16.8,711.0000050862631
1569,7329,2018-06-24,9,23.1,68,1.9,482,16.8,1.64,0.0,0.0,2,0,1,2018,25,6,6,0.0,0.36787944117144233,1,0,0,1,1,28.248649065833426,2,0,0,16,2018-06,1019.4145833333333,3,48,98.8471058248096,2,1,2,25.0,0.0,570.0,1.5,15.0,60.0,0.1353352832366127,0.0,1.0,16.6,988.3333333333334
1570,7330,2018-06-24,10,25.0,60,1.5,570,16.6,2.33,0.0,0.0,2,0,1,2018,25,6,6,0.0,0.1353352832366127,1,0,0,1,1,30.011478978884586,2,0,0,15,2018-06,1019.4145833333333,3,45,95.18454541242895,2,1,2,27.1,0.0,557.0,2.1,21.0,52.0,0.0,0.0,1.0,16.3,1059.9166768391929
1571,7331,2018-06-24,11,27.1,52,2.1,557,16.3,2.82,0.0,0.0,2,0,1,2018,25,6,6,0.0,0.0,1,0,0,1,1,31.90866626955284,2,0,0,21,2018-06,1019.4145833333333,3,63,132.77387003847298,2,3,6,28.9,0.0,809.0,2.3,21.0,40.0,0.0,0.0,1.0,13.9,1118.5
1572,7332,2018-06-24,12,28.9,40,2.3,809,13.9,3.15,0.0,0.0,2,0,1,2018,25,6,6,0.0,0.0,1,0,0,1,1,32.20726510170141,3,0,0,21,2018-06,1019.4145833333333,3,63,140.61177725822833,2,3,6,30.6,0.0,1240.0,2.7,21.0,31.0,0.006737946999085467,0.0,0.0,11.5,1262.6666870117188
1573,7333,2018-06-24,13,30.6,31,2.7,1240,11.5,3.24,0.0,0.0,2,0,1,2018,25,6,6,0.0,0.006737946999085467,1,0,0,1,0,32.60338876273794,4,0,0,21,2018-06,1019.4145833333333,4,84,149.58019983058074,1,3,3,31.6,0.0,1050.0,2.9,21.0,34.0,0.01831563888873418,0.0,0.0,13.8,1211.5
