,ID,Date,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Year,Week,Month,WeekDay,Rush_hour,Dead_hour,day_night,Humidity_high,Temperature_high,Weather_bad,Ideal,Humidex,Visibility_cat,Visibility_dist,Rain_cat,Snow_cat,Weather_State,Weather_stat&visb_dist,Weather&visb,Sky_State,Temp_State,GBL_Forecast,Date_tmp,Prev Month y,Temperature lag1,Rainfall lag1,Visibility  lag1,Wind speed lag1,Weather_State lag1,Humidity lag1,Rush_hour lag1,Dead_hour lag1,Ideal lag1,Dew point temperature(C) lag1
1534,7294,2018-06-22,22,23.3,32,1.1,2000,5.6,0.0,0.0,0.0,2,0,1,2018,9,3,6,0.01831563888873418,1.522997974471263e-08,0,0,0,0,1,22.79692786159943,5,5,0,0,19,95,144.41714673129957,5,1,5,2018-06,1019.4145833333333,22.9,0.0,1810.0,1.1,19.0,34.0,0.006737946999085467,5.602796437537268e-09,0.0,6.1
1535,7295,2018-06-22,23,22.9,34,1.1,1810,6.1,0.0,0.0,0.0,2,0,1,2018,9,3,6,0.006737946999085467,5.602796437537268e-09,0,0,0,0,0,22.575850262069853,5,4,0,0,19,76,142.52056036093754,5,1,5,2018-06,1019.4145833333333,22.7,0.0,2000.0,1.5,19.0,36.0,0.0,0.01831563888873418,1.0,6.8
1536,7296,2018-06-23,0,22.7,36,1.5,2000,6.8,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.0,0.01831563888873418,0,0,0,0,1,22.63588938617537,5,5,0,0,19,95,144.41714673129957,5,1,5,2018-06,1019.4145833333333,22.5,0.0,2000.0,1.1,19.0,39.0,0.0,0.049787068367863944,1.0,7.8
1537,7297,2018-06-23,1,22.5,39,1.1,2000,7.8,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.0,0.049787068367863944,0,0,0,0,1,22.827486836704217,5,5,0,0,19,95,144.41714673129957,5,1,5,2018-06,1019.4145833333333,22.3,0.0,2000.0,1.8,19.0,37.0,0.0,0.1353352832366127,1.0,6.8
1538,7298,2018-06-23,2,22.3,37,1.8,2000,6.8,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.0,0.1353352832366127,0,0,0,0,1,22.235889386175373,5,5,0,0,19,95,144.41714673129957,5,1,5,2018-06,1019.4145833333333,22.0,0.0,1891.0,0.2,19.0,42.0,0.0,0.36787944117144233,1.0,8.4
1539,7299,2018-06-23,3,22.0,42,0.2,1891,8.4,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.0,0.36787944117144233,0,0,0,0,1,22.574285056395908,5,4,0,0,19,76,143.35236030451068,5,1,5,2018-06,1019.4145833333333,21.6,0.0,1985.0,0.4,19.0,47.0,0.0,1.0,1.0,9.7
1540,7300,2018-06-23,4,21.6,47,0.4,1985,9.7,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.0,1.0,0,0,0,0,1,22.741106334984863,5,4,0,0,19,76,144.27410966930452,5,1,5,2018-06,1019.4145833333333,21.1,0.0,2000.0,0.3,19.0,48.0,0.0,0.36787944117144233,1.0,9.6
1541,7301,2018-06-23,5,21.1,48,0.3,2000,9.6,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.0,0.36787944117144233,0,0,0,0,1,22.195894867845634,5,5,0,0,19,95,144.41714673129957,5,1,5,2018-06,1019.4145833333333,21.0,0.0,2000.0,0.6,18.0,48.0,0.1353352832366127,0.0,1.0,9.5
1542,7302,2018-06-23,6,21.0,48,0.6,2000,9.5,0.01,0.0,0.0,2,0,1,2018,10,3,0,0.1353352832366127,0.0,1,0,0,0,1,22.05095697129928,5,5,0,0,18,90,136.81624427175748,1,1,1,2018-06,1019.4145833333333,21.3,0.0,1911.0,0.5,18.0,44.0,0.36787944117144233,0.0,1.0,8.5
1543,7303,2018-06-23,7,21.3,44,0.5,1911,8.5,0.2,0.0,0.0,2,0,1,2018,10,3,0,0.36787944117144233,0.0,1,0,0,0,1,21.91630810073705,5,4,0,0,18,72,135.99687499632492,1,1,1,2018-06,1019.4145833333333,22.6,0.0,1887.0,0.7,17.0,42.0,1.0,0.0,1.0,9.0
1544,7304,2018-06-23,8,22.6,42,0.7,1887,9.0,0.62,0.0,0.0,2,0,1,2018,10,3,0,1.0,0.0,1,0,0,0,1,23.430320445040838,5,4,0,0,17,68,128.22664027126535,1,1,1,2018-06,1019.4145833333333,24.3,0.0,1939.0,1.1,16.0,37.0,0.36787944117144233,0.0,1.0,8.6
1545,7305,2018-06-23,9,24.3,37,1.1,1939,8.6,1.31,0.0,0.0,2,0,1,2018,10,3,0,0.36787944117144233,0.0,1,0,0,0,1,24.958589096359056,5,4,0,0,16,64,121.11884248388243,5,1,5,2018-06,1019.4145833333333,25.8,0.0,1900.0,1.5,22.0,35.0,0.1353352832366127,0.0,1.0,9.1
1546,7306,2018-06-23,10,25.8,35,1.5,1900,9.1,1.66,0.0,0.0,2,0,1,2018,10,3,0,0.1353352832366127,0.0,1,0,0,1,1,26.67391214278492,5,4,0,0,22,88,166.0914016333997,1,3,3,2018-06,1019.4145833333333,27.5,0.0,1841.0,1.9,21.0,31.0,0.0,0.0,1.0,8.8
1547,7307,2018-06-23,11,27.5,31,1.9,1841,8.8,2.7,0.0,0.0,2,0,1,2018,10,3,0,0.0,0.0,1,0,0,1,1,28.243930499423946,5,4,0,0,21,84,157.87934780589464,1,3,3,2018-06,1019.4145833333333,28.4,0.0,1849.0,2.7,21.0,31.0,0.0,0.0,1.0,9.6
1548,7308,2018-06-23,12,28.4,31,2.7,1849,9.6,2.93,0.0,0.0,2,0,1,2018,10,3,0,0.0,0.0,1,0,0,1,1,29.49589486784563,5,4,0,0,21,84,157.97040485912962,1,3,3,2018-06,1019.4145833333333,27.9,0.0,1649.0,3.9,21.0,41.0,0.006737946999085467,0.0,1.0,13.4
1549,7309,2018-06-23,13,27.9,41,3.9,1649,13.4,2.08,0.0,0.0,2,0,1,2018,10,3,0,0.006737946999085467,0.0,1,0,0,1,1,30.920139763554996,5,4,0,0,21,84,155.56641077375158,1,3,3,2018-06,1019.4145833333333,28.0,0.0,1401.0,3.6,21.0,46.0,0.01831563888873418,0.0,1.0,15.2
1550,7310,2018-06-23,14,28.0,46,3.6,1401,15.2,2.88,0.0,0.0,2,0,1,2018,10,3,0,0.01831563888873418,0.0,1,0,0,1,1,32.094429344589514,5,4,0,0,21,84,152.14377247307715,1,3,3,2018-06,1019.4145833333333,28.4,0.0,1337.0,3.1,21.0,43.0,0.049787068367863944,0.0,1.0,14.6
1551,7311,2018-06-23,15,28.4,43,3.1,1337,14.6,2.65,0.0,0.0,2,0,1,2018,10,3,0,0.049787068367863944,0.0,1,0,0,1,1,32.123678357637154,4,4,0,0,21,84,151.1618551191408,1,3,3,2018-06,1019.4145833333333,28.3,0.0,1232.0,3.1,21.0,48.0,0.1353352832366127,0.0,1.0,16.2
1552,7312,2018-06-23,16,28.3,48,3.1,1232,16.2,2.41,0.0,0.0,2,0,1,2018,10,3,0,0.1353352832366127,0.0,1,0,0,1,1,33.04183881172892,4,4,0,0,21,84,149.44427702596275,1,3,3,2018-06,1019.4145833333333,28.1,0.0,1117.0,3.2,22.0,49.0,0.36787944117144233,0.0,1.0,16.3
1553,7313,2018-06-23,17,28.1,49,3.2,1117,16.3,1.62,0.0,0.0,2,0,1,2018,10,3,0,0.36787944117144233,0.0,1,0,0,1,1,32.90866626955284,3,4,0,0,22,88,154.40483957952242,1,3,3,2018-06,1019.4145833333333,26.3,0.0,1119.0,3.2,25.0,55.0,1.0,0.0,1.0,16.5
1554,7314,2018-06-23,18,26.3,55,3.2,1119,16.5,0.64,0.0,0.0,2,0,1,2018,10,3,0,1.0,0.0,1,0,0,0,1,31.243484392642298,3,4,0,0,25,100,175.50476770779812,1,3,3,2018-06,1019.4145833333333,25.7,0.0,1083.0,2.8,24.0,59.0,0.36787944117144233,0.0,1.0,17.0
1555,7315,2018-06-23,19,25.7,59,2.8,1083,17.0,0.38,0.0,0.0,2,0,1,2018,10,3,0,0.36787944117144233,0.0,0,0,0,0,1,30.987406956772226,3,4,0,0,24,96,167.69976592802377,5,3,15,2018-06,1019.4145833333333,24.6,0.0,1018.0,2.1,19.0,65.0,0.1353352832366127,0.0,1.0,17.5
1556,7316,2018-06-23,20,24.6,65,2.1,1018,17.5,0.1,0.0,0.0,2,0,1,2018,10,3,0,0.1353352832366127,0.0,0,0,0,0,1,30.24135379190286,3,4,0,0,19,76,131.5863087450989,5,1,5,2018-06,1019.4145833333333,23.8,0.0,694.0,2.2,19.0,68.0,0.049787068367863944,0.0,1.0,17.5
1557,7317,2018-06-23,21,23.8,68,2.2,694,17.5,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.049787068367863944,0.0,0,0,0,0,1,29.44135379190286,3,3,0,0,19,57,124.3069672496293,2,1,2,2018-06,1019.4145833333333,23.0,0.0,473.0,2.4,19.0,74.0,0.01831563888873418,1.522997974471263e-08,1.0,18.1
1558,7318,2018-06-23,22,23.0,74,2.4,473,18.1,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.01831563888873418,1.522997974471263e-08,0,1,0,1,1,29.079680109058224,2,3,0,0,19,57,117.02281238134672,2,1,2,2018-06,1019.4145833333333,22.5,0.0,396.0,2.7,19.0,77.0,0.006737946999085467,5.602796437537268e-09,1.0,18.2
1559,7319,2018-06-23,23,22.5,77,2.7,396,18.2,0.0,0.0,0.0,2,0,1,2018,10,3,0,0.006737946999085467,5.602796437537268e-09,0,1,0,1,1,28.654204867902074,1,2,0,0,19,38,113.64687001383513,5,1,5,2018-06,1019.4145833333333,22.0,0.0,374.0,1.6,19.0,81.0,0.0,0.01831563888873418,1.0,18.5
1560,7320,2018-06-24,0,22.0,81,1.6,374,18.5,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.0,0.01831563888873418,0,1,0,1,1,28.38034186307062,1,2,0,0,19,38,112.56086015087611,5,1,5,2018-06,1019.4145833333333,21.5,0.0,345.0,1.3,19.0,83.0,0.0,0.049787068367863944,1.0,18.4
1561,7321,2018-06-24,1,21.5,83,1.3,345,18.4,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.0,0.049787068367863944,0,1,0,1,1,27.804533621061836,1,2,0,0,19,38,111.02734392359585,5,1,5,2018-06,1019.4145833333333,20.9,0.0,222.0,1.8,19.0,87.0,0.0,0.1353352832366127,1.0,18.6
1562,7322,2018-06-24,2,20.9,87,1.8,222,18.6,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.0,0.1353352832366127,0,1,0,1,1,27.356582195309088,0,2,0,0,19,38,102.65087025557331,5,1,5,2018-06,1019.4145833333333,20.6,0.0,194.0,0.8,19.0,91.0,0.0,0.36787944117144233,1.0,19.0
1563,7323,2018-06-24,3,20.6,91,0.8,194,19.0,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.0,0.36787944117144233,0,1,0,1,1,27.365907483395084,0,2,0,0,19,38,100.08930502220323,5,1,5,2018-06,1019.4145833333333,20.5,0.0,223.0,0.8,19.0,90.0,0.0,1.0,1.0,18.7
1564,7324,2018-06-24,4,20.5,90,0.8,223,18.7,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.0,1.0,0,1,0,1,1,27.03325676389048,0,2,0,0,19,38,102.73626365774226,5,1,5,2018-06,1019.4145833333333,20.3,0.0,251.0,1.0,19.0,87.0,0.0,0.36787944117144233,1.0,18.0
1565,7325,2018-06-24,5,20.3,87,1.0,251,18.0,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.0,0.36787944117144233,0,1,0,1,1,26.305578944999837,1,2,0,0,19,38,104.98360584350388,5,1,5,2018-06,1019.4145833333333,20.2,0.0,255.0,2.0,18.0,87.0,0.1353352832366127,0.0,1.0,17.9
1566,7326,2018-06-24,6,20.2,87,2.0,255,17.9,0.01,0.0,0.0,2,0,1,2018,10,3,1,0.1353352832366127,0.0,1,1,0,1,1,26.13189927397198,1,2,0,0,18,36,99.74274381285167,1,1,1,2018-06,1019.4145833333333,20.5,0.0,338.0,0.8,18.0,82.0,0.36787944117144233,0.0,1.0,17.3
1567,7327,2018-06-24,7,20.5,82,0.8,338,17.3,0.16,0.0,0.0,2,0,1,2018,10,3,1,0.36787944117144233,0.0,1,1,0,1,1,25.998556006321685,1,2,0,0,18,36,104.81482611869434,1,1,1,2018-06,1019.4145833333333,21.3,0.0,351.0,0.7,17.0,78.0,1.0,0.0,1.0,17.3
1568,7328,2018-06-24,8,21.3,78,0.7,351,17.3,0.51,0.0,0.0,2,0,1,2018,10,3,1,1.0,0.0,1,1,0,1,1,26.79855600632169,1,2,0,0,17,34,99.63336579891971,1,1,1,2018-06,1019.4145833333333,23.1,0.0,482.0,1.9,16.0,68.0,0.36787944117144233,0.0,1.0,16.8
1569,7329,2018-06-24,9,23.1,68,1.9,482,16.8,1.64,0.0,0.0,2,0,1,2018,10,3,1,0.36787944117144233,0.0,1,0,0,1,1,28.248649065833426,2,3,0,0,16,48,98.8471058248096,2,1,2,2018-06,1019.4145833333333,25.0,0.0,570.0,1.5,15.0,60.0,0.1353352832366127,0.0,1.0,16.6
1570,7330,2018-06-24,10,25.0,60,1.5,570,16.6,2.33,0.0,0.0,2,0,1,2018,10,3,1,0.1353352832366127,0.0,1,0,0,1,1,30.011478978884586,2,3,0,0,15,45,95.18454541242895,2,1,2,2018-06,1019.4145833333333,27.1,0.0,557.0,2.1,21.0,52.0,0.0,0.0,1.0,16.3
1571,7331,2018-06-24,11,27.1,52,2.1,557,16.3,2.82,0.0,0.0,2,0,1,2018,10,3,1,0.0,0.0,1,0,0,1,1,31.90866626955284,2,3,0,0,21,63,132.77387003847298,2,3,6,2018-06,1019.4145833333333,28.9,0.0,809.0,2.3,21.0,40.0,0.0,0.0,1.0,13.9
1572,7332,2018-06-24,12,28.9,40,2.3,809,13.9,3.15,0.0,0.0,2,0,1,2018,10,3,1,0.0,0.0,1,0,0,1,1,32.20726510170141,3,3,0,0,21,63,140.61177725822833,2,3,6,2018-06,1019.4145833333333,30.6,0.0,1240.0,2.7,21.0,31.0,0.006737946999085467,0.0,1.0,11.5
1573,7333,2018-06-24,13,30.6,31,2.7,1240,11.5,3.24,0.0,0.0,2,0,1,2018,10,3,1,0.006737946999085467,0.0,1,0,0,1,1,32.60338876273794,4,4,0,0,21,84,149.58019983058074,1,3,3,2018-06,1019.4145833333333,31.6,0.0,1050.0,2.9,21.0,34.0,0.01831563888873418,0.0,0.0,13.8
1574,7334,2018-06-24,14,31.6,34,2.9,1050,13.8,3.12,0.0,0.0,2,0,1,2018,10,3,1,0.01831563888873418,0.0,1,0,0,1,0,34.84916192237597,3,4,0,0,21,84,146.08745430618296,1,3,3,2018-06,1019.4145833333333,31.8,0.0,1400.0,3.4,21.0,31.0,0.049787068367863944,0.0,1.0,12.5
1575,7335,2018-06-24,15,31.8,31,3.4,1400,12.5,2.85,0.0,0.0,2,0,1,2018,10,3,1,0.049787068367863944,0.0,1,0,0,1,1,34.32420428441573,5,4,0,0,21,84,152.12877782767035,1,3,3,2018-06,1019.4145833333333,31.3,0.0,1427.0,3.2,21.0,32.0,0.1353352832366127,0.0,1.0,12.6
1576,7336,2018-06-24,16,31.3,32,3.2,1427,12.6,2.38,0.0,0.0,2,0,1,2018,10,3,1,0.1353352832366127,0.0,1,0,0,1,1,33.87801134636744,5,4,0,0,21,84,152.52992196701356,1,3,3,2018-06,1019.4145833333333,30.9,0.0,1640.0,2.5,22.0,34.0,0.36787944117144233,0.0,0.0,13.2
1577,7337,2018-06-24,17,30.9,34,2.5,1640,13.2,1.79,0.0,0.0,2,0,1,2018,10,3,1,0.36787944117144233,0.0,1,0,0,1,0,33.80763871282025,5,4,0,0,22,88,162.85393345800136,1,3,3,2018-06,1019.4145833333333,29.8,0.0,1805.0,3.3,22.0,35.0,1.0,0.0,0.0,12.6
1578,7338,2018-06-24,18,29.8,35,3.3,1805,12.6,1.15,0.0,0.0,2,0,1,2018,10,3,1,1.0,0.0,1,0,0,0,0,32.37801134636744,5,4,0,0,22,88,164.96294915687358,5,3,15,2018-06,1019.4145833333333,27.8,0.0,1990.0,2.7,24.0,41.0,0.36787944117144233,0.0,1.0,13.3
1579,7339,2018-06-24,19,27.8,41,2.7,1990,13.3,0.45,0.0,0.0,2,0,1,2018,10,3,1,0.36787944117144233,0.0,0,0,0,0,1,30.76372317317327,5,4,0,0,24,96,182.30135802524492,5,3,15,2018-06,1019.4145833333333,26.1,0.0,1960.0,1.9,24.0,49.0,0.1353352832366127,0.0,0.0,14.5
1580,7340,2018-06-24,20,26.1,49,1.9,1960,14.5,0.1,0.0,0.0,2,0,1,2018,10,3,1,0.1353352832366127,0.0,0,0,0,0,0,29.763139940404,5,4,0,0,24,96,181.93679405338952,5,3,15,2018-06,1019.4145833333333,24.5,0.0,1295.0,1.7,19.0,71.0,0.049787068367863944,0.0,0.0,18.8
1581,7341,2018-06-24,21,24.5,71,1.7,1295,18.8,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.049787068367863944,0.0,0,1,0,1,0,31.11036772388767,4,4,0,0,19,76,136.15905350853913,5,1,5,2018-06,1019.4145833333333,23.9,0.0,1098.0,0.8,19.0,72.0,0.01831563888873418,1.522997974471263e-08,1.0,18.5
1582,7342,2018-06-24,22,23.9,72,0.8,1098,18.5,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.01831563888873418,1.522997974471263e-08,0,1,0,1,1,30.280341863070618,3,4,0,0,19,76,133.02366681932006,5,1,5,2018-06,1019.4145833333333,23.3,0.0,890.0,2.0,19.0,75.0,0.006737946999085467,5.602796437537268e-09,1.0,18.6
1583,7343,2018-06-24,23,23.3,75,2.0,890,18.6,0.0,0.0,0.0,2,0,1,2018,10,3,1,0.006737946999085467,5.602796437537268e-09,0,1,0,1,1,29.75658219530909,3,3,0,0,19,57,129.03320779179754,2,1,2,2018-06,1019.4145833333333,22.9,0.0,715.0,0.6,19.0,79.0,0.0,0.01831563888873418,1.0,19.0
1584,7344,2018-06-25,0,22.9,79,0.6,715,19.0,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.0,0.01831563888873418,0,1,0,1,1,29.66590748339508,3,3,0,0,19,57,124.87336831118614,2,1,2,2018-06,1019.4145833333333,22.5,0.0,619.0,1.1,19.0,80.0,0.0,0.049787068367863944,1.0,18.8
1585,7345,2018-06-25,1,22.5,80,1.1,619,18.8,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.0,0.049787068367863944,0,1,0,1,1,29.11036772388767,2,3,0,0,19,57,122.13400018100732,2,1,2,2018-06,1019.4145833333333,22.3,0.0,709.0,0.8,19.0,80.0,0.0,0.1353352832366127,1.0,18.6
1586,7346,2018-06-25,2,22.3,80,0.8,709,18.6,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.0,0.1353352832366127,0,1,0,1,1,28.75658219530909,3,3,0,0,19,57,124.71325500411042,2,1,2,2018-06,1019.4145833333333,22.0,0.0,684.0,0.5,19.0,83.0,0.0,0.36787944117144233,1.0,18.9
1587,7347,2018-06-25,3,22.0,83,0.5,684,18.9,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.0,0.36787944117144233,0,1,0,1,1,28.68791723936239,3,3,0,0,19,57,124.03120043482845,2,1,2,2018-06,1019.4145833333333,21.8,0.0,702.0,0.7,19.0,82.0,0.0,1.0,1.0,18.5
1588,7348,2018-06-25,4,21.8,82,0.7,702,18.5,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.0,1.0,0,1,0,1,1,28.18034186307062,3,3,0,0,19,57,124.52473467649041,2,1,2,2018-06,1019.4145833333333,21.5,0.0,569.0,0.3,19.0,84.0,0.0,0.36787944117144233,1.0,18.6
1589,7349,2018-06-25,5,21.5,84,0.3,569,18.6,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.0,0.36787944117144233,0,1,0,1,1,27.95658219530909,2,3,0,0,19,57,120.53372824840028,2,1,2,2018-06,1019.4145833333333,21.3,0.0,604.0,0.7,18.0,81.0,0.1353352832366127,0.0,1.0,17.8
1590,7350,2018-06-25,6,21.3,81,0.7,604,17.8,0.05,0.0,0.0,2,0,1,2018,10,3,2,0.1353352832366127,0.0,1,1,0,1,1,27.15863900300384,2,3,0,0,18,54,115.26433556282667,2,1,2,2018-06,1019.4145833333333,22.1,0.0,830.0,0.3,18.0,74.0,0.36787944117144233,0.0,1.0,17.2
1591,7351,2018-06-25,7,22.1,74,0.3,830,17.2,0.37,0.0,0.0,2,0,1,2018,10,3,2,0.36787944117144233,0.0,1,1,0,1,1,27.527768671591325,3,3,0,0,18,54,120.98566261423159,2,1,2,2018-06,1019.4145833333333,23.8,0.0,960.0,0.9,17.0,66.0,1.0,0.0,1.0,17.0
1592,7352,2018-06-25,8,23.8,66,0.9,960,17.0,0.74,0.0,0.0,2,0,1,2018,10,3,2,1.0,0.0,1,0,0,0,1,29.087406956772227,3,3,0,0,17,51,116.73786583585199,2,1,2,2018-06,1019.4145833333333,25.4,0.0,1079.0,1.0,22.0,61.0,0.36787944117144233,0.0,1.0,17.3
1593,7353,2018-06-25,9,25.4,61,1.0,1079,17.3,1.28,0.0,0.0,2,0,1,2018,10,3,2,0.36787944117144233,0.0,1,0,0,0,1,30.898556006321684,3,4,0,0,22,88,153.64337923567896,5,3,15,2018-06,1019.4145833333333,26.4,0.0,901.0,0.9,22.0,55.0,0.1353352832366127,0.0,1.0,16.6
1594,7354,2018-06-25,10,26.4,55,0.9,901,16.6,1.16,0.0,0.0,2,0,1,2018,10,3,2,0.1353352832366127,0.0,1,0,0,0,1,31.411478978884585,3,3,0,0,22,66,149.67711566738342,2,3,6,2018-06,1019.4145833333333,27.8,0.0,912.0,1.3,22.0,46.0,0.0,0.0,1.0,15.1
1595,7355,2018-06-25,11,27.8,46,1.3,912,15.1,1.77,0.0,0.0,2,0,1,2018,10,3,2,0.0,0.0,1,0,0,1,1,31.83173304403099,3,3,0,0,22,66,149.94407978163528,2,3,6,2018-06,1019.4145833333333,29.8,0.0,1220.0,2.1,21.0,42.0,0.0,0.0,1.0,15.5
1596,7356,2018-06-25,12,29.8,42,2.1,1220,15.5,2.9,0.0,0.0,2,0,1,2018,10,3,2,0.0,0.0,1,0,0,1,1,34.084722355441336,4,4,0,0,21,84,149.23872889227334,1,3,3,2018-06,1019.4145833333333,31.2,0.0,1022.0,2.0,21.0,36.0,0.006737946999085467,0.0,1.0,14.3
1597,7357,2018-06-25,13,31.2,36,2.0,1022,14.3,2.91,0.0,0.0,2,0,1,2018,10,3,2,0.006737946999085467,0.0,1,0,0,1,1,34.743121089697084,3,4,0,0,21,84,145.51985218603664,1,3,3,2018-06,1019.4145833333333,32.3,0.0,982.0,1.8,21.0,35.0,0.01831563888873418,0.0,1.0,14.8
1598,7358,2018-06-25,14,32.3,35,1.8,982,14.8,2.71,0.0,0.0,2,0,1,2018,10,3,2,0.01831563888873418,0.0,1,0,0,1,1,36.145822231602615,3,3,0,0,21,63,144.6814174754438,2,3,6,2018-06,1019.4145833333333,32.7,0.0,1243.0,1.7,21.0,31.0,0.049787068367863944,0.0,1.0,13.3
1599,7359,2018-06-25,15,32.7,31,1.7,1243,13.3,2.3,0.0,0.0,2,0,1,2018,10,3,2,0.049787068367863944,0.0,1,0,0,1,1,35.663723173173274,4,4,0,0,21,84,149.63094492172493,1,3,3,2018-06,1019.4145833333333,32.2,0.0,928.0,2.8,22.0,39.0,0.1353352832366127,0.0,0.0,16.4
1600,7360,2018-06-25,16,32.2,39,2.8,928,16.4,1.74,0.0,0.0,2,0,1,2018,10,3,2,0.1353352832366127,0.0,1,0,0,1,0,37.07588081108247,3,3,0,0,22,66,150.3266981212964,2,3,6,2018-06,1019.4145833333333,31.5,0.0,990.0,2.3,22.0,42.0,0.36787944117144233,0.0,1.0,17.0
1601,7361,2018-06-25,17,31.5,42,2.3,990,17.0,1.36,0.0,0.0,2,0,1,2018,10,3,2,0.36787944117144233,0.0,1,0,0,0,1,36.78740695677222,3,3,0,0,22,66,151.74950874882998,2,3,6,2018-06,1019.4145833333333,30.7,0.0,931.0,1.6,25.0,43.0,1.0,0.0,1.0,16.6
1602,7362,2018-06-25,18,30.7,43,1.6,931,16.6,0.74,0.0,0.0,2,0,1,2018,10,3,2,1.0,0.0,1,0,0,0,1,35.711478978884585,3,3,0,0,25,75,170.9064819319267,2,3,6,2018-06,1019.4145833333333,29.8,0.0,956.0,1.5,24.0,45.0,0.36787944117144233,0.0,1.0,16.5
1603,7363,2018-06-25,19,29.8,45,1.5,956,16.5,0.32,0.0,0.0,2,0,1,2018,10,3,2,0.36787944117144233,0.0,0,0,0,0,1,34.743484392642294,3,3,0,0,24,72,164.70618991323363,2,3,6,2018-06,1019.4145833333333,28.8,0.0,964.0,1.1,24.0,54.0,0.1353352832366127,0.0,1.0,18.5
1604,7364,2018-06-25,20,28.8,54,1.1,964,18.5,0.09,0.0,0.0,2,0,1,2018,10,3,2,0.1353352832366127,0.0,0,0,0,0,1,35.18034186307062,3,3,0,0,24,72,164.9061910706531,2,3,6,2018-06,1019.4145833333333,27.9,0.0,1083.0,0.5,24.0,55.0,0.049787068367863944,0.0,1.0,18.0
1605,7365,2018-06-25,21,27.9,55,0.5,1083,18.0,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.049787068367863944,0.0,0,0,0,0,1,33.90557894499983,3,4,0,0,24,96,167.69976592802377,5,3,15,2018-06,1019.4145833333333,27.4,0.0,1001.0,0.3,24.0,55.0,0.01831563888873418,1.522997974471263e-08,1.0,17.5
1606,7366,2018-06-25,22,27.4,55,0.3,1001,17.5,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.01831563888873418,1.522997974471263e-08,0,0,0,0,1,33.04135379190286,3,4,0,0,24,96,165.8101147035653,5,3,15,2018-06,1019.4145833333333,27.2,0.0,920.0,0.7,24.0,55.0,0.006737946999085467,5.602796437537268e-09,1.0,17.3
1607,7367,2018-06-25,23,27.2,55,0.7,920,17.3,0.0,0.0,0.0,2,0,1,2018,10,3,2,0.006737946999085467,5.602796437537268e-09,0,0,0,0,1,32.69855600632169,3,3,0,0,24,72,163.78496808103407,2,3,6,2018-06,1019.4145833333333,26.9,0.0,805.0,1.5,24.0,61.0,0.0,0.01831563888873418,1.0,18.7
1608,7368,2018-06-26,0,26.9,61,1.5,805,18.7,0.0,0.0,0.0,2,0,1,2018,10,3,3,0.0,0.01831563888873418,0,0,0,0,1,33.43325676389048,3,3,0,0,24,72,160.58021465804552,2,3,6,2018-06,1019.4145833333333,26.7,0.0,884.0,1.8,24.0,50.0,0.0,0.049787068367863944,1.0,15.4
1609,7369,2018-06-26,1,26.7,50,1.8,884,15.4,0.0,0.0,0.0,2,0,1,2018,10,3,3,0.0,0.049787068367863944,0,0,0,0,1,30.920922129733533,3,3,0,0,24,72,162.82696950330345,2,3,6,2018-06,1019.4145833333333,26.1,0.0,760.0,1.7,24.0,51.0,0.0,0.1353352832366127,1.0,15.1
1610,7370,2018-06-26,2,26.1,51,1.7,760,15.1,0.0,0.0,0.0,2,0,1,2018,10,3,3,0.0,0.1353352832366127,0,0,0,0,1,30.131733044030987,3,3,0,0,24,72,159.19964239872905,2,3,6,2018-06,1019.4145833333333,25.4,0.0,870.0,1.1,24.0,50.0,0.0,0.36787944117144233,1.0,14.2
1611,7371,2018-06-26,3,25.4,50,1.1,870,14.2,0.0,0.0,0.0,2,0,1,2018,10,3,3,0.0,0.36787944117144233,0,0,0,0,1,28.88363705733375,3,3,0,0,24,72,162.44383707956712,2,3,6,2018-06,1019.4145833333333,24.7,0.0,1293.0,1.0,19.0,49.0,0.0,1.0,1.0,13.2
